index,label,sentence,POS,FGPOS,w_index,split,label_bin,is_verb,target_idx,tokens,target_word,lemma,sent_len,lemma_freq_in_sample
g0l-fragment01 152,0,The others were eventually released and absorbed into the Democratic Republic . ’,VERB,VBN,4,train,0,True,4,"['The', 'others', 'were', 'eventually', 'released', 'and', 'absorbed', 'into', 'the', 'Democratic', 'Republic', '.', '’']",released,release,13,6
kcu-fragment02 1613,0,I should thrash her !,VERB,VB,2,train,0,True,2,"['I', 'should', 'thrash', 'her', '!']",thrash,thrash,5,2
faj-fragment17 1770,0,Tepilit watches as the district officer performs a brief hokey-cokey before falling face down .,VERB,VBZ,6,test,0,True,6,"['Tepilit', 'watches', 'as', 'the', 'district', 'officer', 'performs', 'a', 'brief', 'hokey-cokey', 'before', 'falling', 'face', 'down', '.']",performs,perform,15,10
alp-fragment01 35,1,"Indeed , as Bochel ( 1976 ) has shown , the establishment of a Probation Service in England and Wales was inextricably linked with work undertaken with offenders in trouble through drink .",VERB,VBN,22,train,1,True,22,"['Indeed', ',', 'as', 'Bochel', '(', '1976', ')', 'has', 'shown', ',', 'the', 'establishment', 'of', 'a', 'Probation', 'Service', 'in', 'England', 'and', 'Wales', 'was', 'inextricably', 'linked', 'with', 'work', 'undertaken', 'with', 'offenders', 'in', 'trouble', 'through', 'drink', '.']",linked,link,33,13
ea7-fragment03 814,0,"Inevitably , therefore , war on the grand scale as fought by princes bore little resemblance in practice to the feuds of lesser men .",VERB,VBN,10,train,0,True,10,"['Inevitably', ',', 'therefore', ',', 'war', 'on', 'the', 'grand', 'scale', 'as', 'fought', 'by', 'princes', 'bore', 'little', 'resemblance', 'in', 'practice', 'to', 'the', 'feuds', 'of', 'lesser', 'men', '.']",fought,fight,25,16
a1n-fragment18 346,0,Instead Liverpool stayed top without kicking a ball .,VERB,VBG,5,train,0,True,5,"['Instead', 'Liverpool', 'stayed', 'top', 'without', 'kicking', 'a', 'ball', '.']",kicking,kick,9,10
a1u-fragment04 139,0,"Later , drums supposedly containing carcinogenic drugs were not opened for checking before burning ( for health reasons ) and three were ‘ misdescribed ’ .",VERB,VBG,13,test,0,True,13,"['Later', ',', 'drums', 'supposedly', 'containing', 'carcinogenic', 'drugs', 'were', 'not', 'opened', 'for', 'checking', 'before', 'burning', '(', 'for', 'health', 'reasons', ')', 'and', 'three', 'were', '‘', 'misdescribed', '’', '.']",burning,burn,26,10
ab9-fragment03 1007,0,"A row of epic proportions had ensued , which he and Angela had evidently enjoyed but which had left Sarah and Jennifer sick with distress .",VERB,VBN,14,train,0,True,14,"['A', 'row', 'of', 'epic', 'proportions', 'had', 'ensued', ',', 'which', 'he', 'and', 'Angela', 'had', 'evidently', 'enjoyed', 'but', 'which', 'had', 'left', 'Sarah', 'and', 'Jennifer', 'sick', 'with', 'distress', '.']",enjoyed,enjoy,26,11
a8n-fragment19 349,1,We were helter-skelter for 90 minutes and we scored three great goals .,VERB,VBD,8,train,1,True,8,"['We', 'were', 'helter-skelter', 'for', '90', 'minutes', 'and', 'we', 'scored', 'three', 'great', 'goals', '.']",scored,score,13,5
ahf-fragment63 1194,1,"He stayed in , and the recession worsened .",VERB,VBD,1,train,1,True,1,"['He', 'stayed', 'in', ',', 'and', 'the', 'recession', 'worsened', '.']",stayed,stay,9,16
a6u-fragment02 248,0,"The painting , dedicated to Hale 's mother , was commissioned by a mutual friend of Kahlo and Dorothy Hale , the managing editor of Vanity Fair , Clare Boothe Luce .",VERB,VBG,22,train,0,True,22,"['The', 'painting', ',', 'dedicated', 'to', 'Hale', ""'s"", 'mother', ',', 'was', 'commissioned', 'by', 'a', 'mutual', 'friend', 'of', 'Kahlo', 'and', 'Dorothy', 'Hale', ',', 'the', 'managing', 'editor', 'of', 'Vanity', 'Fair', ',', 'Clare', 'Boothe', 'Luce', '.']",managing,manage,32,16
ew1-fragment01 133,0,This was in itself a striking commentary on what had already been done : Liberal Unionists who had resisted amalgamation under Balfour and Acland-Hood in 1911 acquiesced meekly under Law and Steel-Maitland in 1912 .,VERB,VBD,26,train,0,True,26,"['This', 'was', 'in', 'itself', 'a', 'striking', 'commentary', 'on', 'what', 'had', 'already', 'been', 'done', ':', 'Liberal', 'Unionists', 'who', 'had', 'resisted', 'amalgamation', 'under', 'Balfour', 'and', 'Acland-Hood', 'in', '1911', 'acquiesced', 'meekly', 'under', 'Law', 'and', 'Steel-Maitland', 'in', '1912', '.']",acquiesced,acquiesce,35,3
kcv-fragment42 4527,1,Come on do n't invent you know ?,VERB,VB,4,train,1,True,4,"['Come', 'on', 'do', ""n't"", 'invent', 'you', 'know', '?']",invent,invent,8,5
faj-fragment17 1699,0,The throng of Masai surrounds them .,VERB,VBZ,4,test,0,True,4,"['The', 'throng', 'of', 'Masai', 'surrounds', 'them', '.']",surrounds,surround,7,12
kbh-fragment04 400,0,And he said well my father is doing today I ca n't do today I 'll do it Friday and I shouted down the stairs but he owes you a day you should n't be going in .,VERB,VBZ,27,test,0,True,27,"['And', 'he', 'said', 'well', 'my', 'father', 'is', 'doing', 'today', 'I', 'ca', ""n't"", 'do', 'today', 'I', ""'ll"", 'do', 'it', 'Friday', 'and', 'I', 'shouted', 'down', 'the', 'stairs', 'but', 'he', 'owes', 'you', 'a', 'day', 'you', 'should', ""n't"", 'be', 'going', 'in', '.']",owes,owe,38,13
alp-fragment01 11,0,"The paradigm is based on the joint supervisory aims of support and surveillance which are implemented through the methods of counselling , assisting , directing , and monitoring .",VERB,VBG,22,train,0,True,22,"['The', 'paradigm', 'is', 'based', 'on', 'the', 'joint', 'supervisory', 'aims', 'of', 'support', 'and', 'surveillance', 'which', 'are', 'implemented', 'through', 'the', 'methods', 'of', 'counselling', ',', 'assisting', ',', 'directing', ',', 'and', 'monitoring', '.']",assisting,assist,29,12
alp-fragment01 19,1,The punitive approach anticipated for the Probation Service in the White Paper is underpinned by a definition of punishment that resides ‘ in the restrictions on liberty and in the enforcement of the orders ’ .,VERB,VBZ,20,train,1,True,20,"['The', 'punitive', 'approach', 'anticipated', 'for', 'the', 'Probation', 'Service', 'in', 'the', 'White', 'Paper', 'is', 'underpinned', 'by', 'a', 'definition', 'of', 'punishment', 'that', 'resides', '‘', 'in', 'the', 'restrictions', 'on', 'liberty', 'and', 'in', 'the', 'enforcement', 'of', 'the', 'orders', '’', '.']",resides,reside,36,2
b1g-fragment02 1486,0,"Such data are crucial , either for assisting the emergency services to make assessments about resources they need to deploy in such events , or for high-quality estimates to be made of risk .",VERB,VBG,7,train,0,True,7,"['Such', 'data', 'are', 'crucial', ',', 'either', 'for', 'assisting', 'the', 'emergency', 'services', 'to', 'make', 'assessments', 'about', 'resources', 'they', 'need', 'to', 'deploy', 'in', 'such', 'events', ',', 'or', 'for', 'high-quality', 'estimates', 'to', 'be', 'made', 'of', 'risk', '.']",assisting,assist,34,12
cty-fragment03 492,1,"While he suggests in apocalyptic tones in The Problem of Method that this process of self-consciousness is at last beginning to take place , and that civil , foreign and colonial wars are becoming apparent as different forms of a single class struggle , Sartre also admits that the divorce between theory and praxis which ensued under Stalinism has generally prevented any clear self-consciousness among the masses .",VERB,VBZ,2,test,1,True,2,"['While', 'he', 'suggests', 'in', 'apocalyptic', 'tones', 'in', 'The', 'Problem', 'of', 'Method', 'that', 'this', 'process', 'of', 'self-consciousness', 'is', 'at', 'last', 'beginning', 'to', 'take', 'place', ',', 'and', 'that', 'civil', ',', 'foreign', 'and', 'colonial', 'wars', 'are', 'becoming', 'apparent', 'as', 'different', 'forms', 'of', 'a', 'single', 'class', 'struggle', ',', 'Sartre', 'also', 'admits', 'that', 'the', 'divorce', 'between', 'theory', 'and', 'praxis', 'which', 'ensued', 'under', 'Stalinism', 'has', 'generally', 'prevented', 'any', 'clear', 'self-consciousness', 'among', 'the', 'masses', '.']",suggests,suggest,68,16
kbd-fragment21 8313,0,Well this is the area that you 'll have to do something about is the if you 're gon na knock it into the Winter Gardens this is the area that knocks into the Winter Gardens .,VERB,VB,20,test,0,True,20,"['Well', 'this', 'is', 'the', 'area', 'that', 'you', ""'ll"", 'have', 'to', 'do', 'something', 'about', 'is', 'the', 'if', 'you', ""'re"", 'gon', 'na', 'knock', 'it', 'into', 'the', 'Winter', 'Gardens', 'this', 'is', 'the', 'area', 'that', 'knocks', 'into', 'the', 'Winter', 'Gardens', '.']",knock,knock,37,10
fef-fragment03 703,0,"Thus the conclusion is that , owing to the repulsive forces between the electrons , a cylindrical electron beam is unstable .",VERB,VBG,6,train,0,True,6,"['Thus', 'the', 'conclusion', 'is', 'that', ',', 'owing', 'to', 'the', 'repulsive', 'forces', 'between', 'the', 'electrons', ',', 'a', 'cylindrical', 'electron', 'beam', 'is', 'unstable', '.']",owing,owe,22,13
ab9-fragment03 977,1,"Indeed , she had respected Angela Morgan for the straightforwardness with which she had tackled the issue when they had met at the lawyer 's office .",VERB,VBN,14,train,1,True,14,"['Indeed', ',', 'she', 'had', 'respected', 'Angela', 'Morgan', 'for', 'the', 'straightforwardness', 'with', 'which', 'she', 'had', 'tackled', 'the', 'issue', 'when', 'they', 'had', 'met', 'at', 'the', 'lawyer', ""'s"", 'office', '.']",tackled,tackle,27,11
bpa-fragment14 2143,0,"In seconds , poor old George would be spread around the room like an explosion in Harrod 's window , and the thing would be away .",VERB,VBN,8,train,0,True,8,"['In', 'seconds', ',', 'poor', 'old', 'George', 'would', 'be', 'spread', 'around', 'the', 'room', 'like', 'an', 'explosion', 'in', 'Harrod', ""'s"", 'window', ',', 'and', 'the', 'thing', 'would', 'be', 'away', '.']",spread,spread,27,15
kcu-fragment02 2012,0,Going in all over that 's the position anyway !,VERB,VBG,0,train,0,True,0,"['Going', 'in', 'all', 'over', 'that', ""'s"", 'the', 'position', 'anyway', '!']",Going,go,10,16
faj-fragment17 1681,0,The singing of the Masai and the overwhelming landscape are thrilling .,VERB,VBG,1,test,0,True,1,"['The', 'singing', 'of', 'the', 'Masai', 'and', 'the', 'overwhelming', 'landscape', 'are', 'thrilling', '.']",singing,sing,12,9
a8m-fragment02 60,1,Figures of fun Open Space ..,VERB,VB,3,train,1,True,3,"['Figures', 'of', 'fun', 'Open', 'Space', '..']",Open,open,6,16
kb7-fragment48 13552,0,"Just make sure you squeeze their knickers off , make them",VERB,VB,4,test,0,True,4,"['Just', 'make', 'sure', 'you', 'squeeze', 'their', 'knickers', 'off', ',', 'make', 'them']",squeeze,squeeze,11,5
a6u-fragment02 282,1,"Three elements refer to the female presence , all of them dealing with an essential lack .",VERB,VBG,11,train,1,True,11,"['Three', 'elements', 'refer', 'to', 'the', 'female', 'presence', ',', 'all', 'of', 'them', 'dealing', 'with', 'an', 'essential', 'lack', '.']",dealing,deal,17,16
cdb-fragment02 478,0,"Briefly , starting his fifth year in medical school something over thirteen months later , he had wondered if Shiva Manjusri would be one of the incoming freshmen .",VERB,VBD,17,train,0,True,17,"['Briefly', ',', 'starting', 'his', 'fifth', 'year', 'in', 'medical', 'school', 'something', 'over', 'thirteen', 'months', 'later', ',', 'he', 'had', 'wondered', 'if', 'Shiva', 'Manjusri', 'would', 'be', 'one', 'of', 'the', 'incoming', 'freshmen', '.']",wondered,wonder,29,9
alp-fragment01 44,0,"In 1985 the management of Somerset Probation Service was faced with the fact that nearly one in three of the offenders supervised in their area were either known to be or suspected of misusing alcohol ( Singer , 1985 ) .",VERB,VBN,21,train,0,True,21,"['In', '1985', 'the', 'management', 'of', 'Somerset', 'Probation', 'Service', 'was', 'faced', 'with', 'the', 'fact', 'that', 'nearly', 'one', 'in', 'three', 'of', 'the', 'offenders', 'supervised', 'in', 'their', 'area', 'were', 'either', 'known', 'to', 'be', 'or', 'suspected', 'of', 'misusing', 'alcohol', '(', 'Singer', ',', '1985', ')', '.']",supervised,supervise,41,8
bmw-fragment09 2681,1,Dimples played in his cheeks .,VERB,VBN,1,test,1,True,1,"['Dimples', 'played', 'in', 'his', 'cheeks', '.']",played,play,6,16
g0l-fragment01 231,0,Sorge enjoyed his reply .,VERB,VBN,1,train,0,True,1,"['Sorge', 'enjoyed', 'his', 'reply', '.']",enjoyed,enjoy,5,11
clw-fragment01 162,1,"The fourth point , the idea that science is intrinsically masculine , can be sustained only by clinging to an irredeemably narrow conception of science and scientific thinking .",VERB,VBN,14,test,1,True,14,"['The', 'fourth', 'point', ',', 'the', 'idea', 'that', 'science', 'is', 'intrinsically', 'masculine', ',', 'can', 'be', 'sustained', 'only', 'by', 'clinging', 'to', 'an', 'irredeemably', 'narrow', 'conception', 'of', 'science', 'and', 'scientific', 'thinking', '.']",sustained,sustain,29,4
a3m-fragment02 69,0,"After all , the Jumbo , a handsome and imposing articulated unit designed by architect , engineer and critic Klaus Giovanni Koenig , will be seen on the streets of Milan for the next half-century .",VERB,VBG,9,test,0,True,9,"['After', 'all', ',', 'the', 'Jumbo', ',', 'a', 'handsome', 'and', 'imposing', 'articulated', 'unit', 'designed', 'by', 'architect', ',', 'engineer', 'and', 'critic', 'Klaus', 'Giovanni', 'Koenig', ',', 'will', 'be', 'seen', 'on', 'the', 'streets', 'of', 'Milan', 'for', 'the', 'next', 'half-century', '.']",imposing,impose,36,13
b1g-fragment02 957,0,"The spread of environmental awareness is readily demonstrated : in 1972 , 26 countries had environmental and natural resource management agencies whereas , a decade later the number was 144 ( WEC 1985 ) .",VERB,VBN,1,train,0,True,1,"['The', 'spread', 'of', 'environmental', 'awareness', 'is', 'readily', 'demonstrated', ':', 'in', '1972', ',', '26', 'countries', 'had', 'environmental', 'and', 'natural', 'resource', 'management', 'agencies', 'whereas', ',', 'a', 'decade', 'later', 'the', 'number', 'was', '144', '(', 'WEC', '1985', ')', '.']",spread,spread,35,15
kbh-fragment04 377,1,They 're not pursuing it until we put these things out .,VERB,VBG,3,test,1,True,3,"['They', ""'re"", 'not', 'pursuing', 'it', 'until', 'we', 'put', 'these', 'things', 'out', '.']",pursuing,pursue,12,7
fet-fragment01 128,1,His smooth brown hair was as thick as ever but shot now with needles of glittering silver .,VERB,VBG,15,train,1,True,15,"['His', 'smooth', 'brown', 'hair', 'was', 'as', 'thick', 'as', 'ever', 'but', 'shot', 'now', 'with', 'needles', 'of', 'glittering', 'silver', '.']",glittering,glitter,18,5
a38-fragment01 14,1,"Esso filling stations have a free booklet listing most models produced since 1980 , as does the charity Clear ( 01-387 4970 ) , with more detail available in the Unleaded Petrol Guide ( Autodale , £2.99 ) .",VERB,VBG,7,train,1,True,7,"['Esso', 'filling', 'stations', 'have', 'a', 'free', 'booklet', 'listing', 'most', 'models', 'produced', 'since', '1980', ',', 'as', 'does', 'the', 'charity', 'Clear', '(', '01-387', '4970', ')', ',', 'with', 'more', 'detail', 'available', 'in', 'the', 'Unleaded', 'Petrol', 'Guide', '(', 'Autodale', ',', '£2.99', ')', '.']",listing,list,39,10
ecv-fragment05 1043,1,"Unlike the others who appear and disappear as fashion and progress dictate , children occupy a permanent place in the list partly because of their continuing presence as a potential sub-class , partly because they have never protested and mainly because it is assumed that in favourable circumstances they will become men and therefore require attention .",VERB,VBP,4,test,1,True,4,"['Unlike', 'the', 'others', 'who', 'appear', 'and', 'disappear', 'as', 'fashion', 'and', 'progress', 'dictate', ',', 'children', 'occupy', 'a', 'permanent', 'place', 'in', 'the', 'list', 'partly', 'because', 'of', 'their', 'continuing', 'presence', 'as', 'a', 'potential', 'sub-class', ',', 'partly', 'because', 'they', 'have', 'never', 'protested', 'and', 'mainly', 'because', 'it', 'is', 'assumed', 'that', 'in', 'favourable', 'circumstances', 'they', 'will', 'become', 'men', 'and', 'therefore', 'require', 'attention', '.']",appear,appear,57,16
as6-fragment02 427,1,But the Government did find a way of accepting a link between the riots and social problems without bringing its main policies into the debate : namely by linking the growth of violent disorder to crime and drugs .,VERB,VBG,28,train,1,True,28,"['But', 'the', 'Government', 'did', 'find', 'a', 'way', 'of', 'accepting', 'a', 'link', 'between', 'the', 'riots', 'and', 'social', 'problems', 'without', 'bringing', 'its', 'main', 'policies', 'into', 'the', 'debate', ':', 'namely', 'by', 'linking', 'the', 'growth', 'of', 'violent', 'disorder', 'to', 'crime', 'and', 'drugs', '.']",linking,link,39,13
